"","X","Taxa","INC","COLD","plate_num","date","viable","DAY","END","germination","mold","adj_total","force","germ_perc","censor","chill_time","warmT"
"2109.2",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.3",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.4",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.5",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.6",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.7",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.8",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.9",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.10",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.11",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.12",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.13",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2109.14",2109,"Hesperis matronalis","H","A",304,"2018-09-10",0,0,2,15,0,20,25,0.75,1,14,25
"2110",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.1",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.2",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.3",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.4",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.5",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.6",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.7",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.8",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.9",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.10",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.11",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.12",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.13",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.14",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.15",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.16",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2110.17",2110,"Hesperis matronalis","H","A",305,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.1",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.2",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.3",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.4",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.5",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.6",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.7",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.8",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.9",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.10",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.11",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.12",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.13",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.14",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.15",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.16",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2111.17",2111,"Hesperis matronalis","H","A",306,"2018-09-10",0,0,2,18,0,20,25,0.9,1,14,25
"2122",2122,"Silene vulgaris","L","A",466,"2018-09-10",2,0,2,2,0,18,20,0.111111111111111,1,14,20
"2122.1",2122,"Silene vulgaris","L","A",466,"2018-09-10",2,0,2,2,0,18,20,0.111111111111111,1,14,20
"2123",2123,"Silene vulgaris","L","A",467,"2018-09-10",9,0,2,1,0,20,20,0.05,1,14,20
"2125",2125,"Silene vulgaris","H","A",469,"2018-09-10",6,0,2,4,0,18,25,0.222222222222222,1,14,25
"2125.1",2125,"Silene vulgaris","H","A",469,"2018-09-10",6,0,2,4,0,18,25,0.222222222222222,1,14,25
"2125.2",2125,"Silene vulgaris","H","A",469,"2018-09-10",6,0,2,4,0,18,25,0.222222222222222,1,14,25
"2125.3",2125,"Silene vulgaris","H","A",469,"2018-09-10",6,0,2,4,0,18,25,0.222222222222222,1,14,25
"2127",2127,"Silene vulgaris","H","A",471,"2018-09-10",3,0,2,1,0,18,25,0.0555555555555556,1,14,25
"2131",2131,"Silene stellata","H","A",523,"2018-09-10",18,0,2,1,0,20,25,0.05,1,14,25
"2132",2132,"Silene stellata","H","A",524,"2018-09-10",18,0,2,1,0,19,25,0.0526315789473684,1,14,25
"2150",2150,"Phlox cuspidata","L","A",712,"2018-09-10",4,0,2,3,0,13,20,0.230769230769231,1,14,20
"2150.1",2150,"Phlox cuspidata","L","A",712,"2018-09-10",4,0,2,3,0,13,20,0.230769230769231,1,14,20
"2150.2",2150,"Phlox cuspidata","L","A",712,"2018-09-10",4,0,2,3,0,13,20,0.230769230769231,1,14,20
"2151",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.1",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.2",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.3",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.4",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.5",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2151.6",2151,"Phlox cuspidata","L","A",713,"2018-09-10",5,0,2,7,0,15,20,0.466666666666667,1,14,20
"2152",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2152.1",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2152.2",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2152.3",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2152.4",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2152.5",2152,"Phlox cuspidata","H","A",714,"2018-09-10",6,0,2,6,0,14,25,0.428571428571429,1,14,25
"2153",2153,"Phlox cuspidata","H","A",715,"2018-09-10",7,0,2,3,0,11,25,0.272727272727273,1,14,25
"2153.1",2153,"Phlox cuspidata","H","A",715,"2018-09-10",7,0,2,3,0,11,25,0.272727272727273,1,14,25
"2153.2",2153,"Phlox cuspidata","H","A",715,"2018-09-10",7,0,2,3,0,11,25,0.272727272727273,1,14,25
"2154",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.1",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.2",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.3",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.4",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.5",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.6",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.7",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.8",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.9",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.10",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.11",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.12",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2154.13",2154,"Oenethera biennis","L","A",85,"2018-09-12",1,2,4,14,0,20,20,0.7,1,14,20
"2155",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2155.1",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2155.2",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2155.3",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2155.4",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2155.5",2155,"Oenethera biennis","L","A",86,"2018-09-12",3,2,4,6,0,13,20,0.461538461538462,1,14,20
"2156",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.1",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.2",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.3",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.4",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.5",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.6",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.7",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.8",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.9",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2156.10",2156,"Oenethera biennis","H","A",87,"2018-09-12",2,2,4,11,0,16,25,0.6875,1,14,25
"2157",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2157.1",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2157.2",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2157.3",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2157.4",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2157.5",2157,"Oenethera biennis","H","A",88,"2018-09-12",5,2,4,6,0,13,25,0.461538461538462,1,14,25
"2158",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.1",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.2",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.3",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.4",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.5",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.6",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.7",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2158.8",2158,"Oenethera biennis","H","A",89,"2018-09-12",2,2,4,9,0,15,25,0.6,1,14,25
"2159",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.1",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.2",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.3",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.4",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.5",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2159.6",2159,"Oenethera biennis","L","A",90,"2018-09-12",1,2,4,7,0,14,20,0.5,1,14,20
"2161",2161,"Asclepias syriaca","L","A",134,"2018-09-12",6,2,4,1,0,20,20,0.05,1,14,20
"2163",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.1",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.2",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.3",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.4",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.5",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.6",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.7",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.8",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.9",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2163.10",2163,"Asclepias syriaca","H","A",136,"2018-09-12",2,2,4,11,0,19,25,0.578947368421053,1,14,25
"2164",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.1",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.2",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.3",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.4",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.5",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.6",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.7",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.8",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2164.9",2164,"Asclepias syriaca","H","A",137,"2018-09-12",2,2,4,10,0,20,25,0.5,1,14,25
"2165",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2165.1",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2165.2",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2165.3",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2165.4",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2165.5",2165,"Asclepias syriaca","H","A",138,"2018-09-12",1,2,4,6,3,17,25,0.352941176470588,1,14,25
"2178",2178,"Hesperis matronalis","L","A",301,"2018-09-12",4,2,4,5,0,19,20,0.263157894736842,1,14,20
"2178.1",2178,"Hesperis matronalis","L","A",301,"2018-09-12",4,2,4,5,0,19,20,0.263157894736842,1,14,20
"2178.2",2178,"Hesperis matronalis","L","A",301,"2018-09-12",4,2,4,5,0,19,20,0.263157894736842,1,14,20
"2178.3",2178,"Hesperis matronalis","L","A",301,"2018-09-12",4,2,4,5,0,19,20,0.263157894736842,1,14,20
"2178.4",2178,"Hesperis matronalis","L","A",301,"2018-09-12",4,2,4,5,0,19,20,0.263157894736842,1,14,20
"2179",2179,"Hesperis matronalis","L","A",302,"2018-09-12",2,2,4,3,0,21,20,0.142857142857143,1,14,20
"2179.1",2179,"Hesperis matronalis","L","A",302,"2018-09-12",2,2,4,3,0,21,20,0.142857142857143,1,14,20
"2179.2",2179,"Hesperis matronalis","L","A",302,"2018-09-12",2,2,4,3,0,21,20,0.142857142857143,1,14,20
"2180",2180,"Hesperis matronalis","L","A",303,"2018-09-12",2,2,4,1,0,17,20,0.0588235294117647,1,14,20
"2181",2181,"Hesperis matronalis","H","A",304,"2018-09-12",0,2,4,5,0,20,25,0.25,1,14,25
"2181.1",2181,"Hesperis matronalis","H","A",304,"2018-09-12",0,2,4,5,0,20,25,0.25,1,14,25
"2181.2",2181,"Hesperis matronalis","H","A",304,"2018-09-12",0,2,4,5,0,20,25,0.25,1,14,25
"2181.3",2181,"Hesperis matronalis","H","A",304,"2018-09-12",0,2,4,5,0,20,25,0.25,1,14,25
"2181.4",2181,"Hesperis matronalis","H","A",304,"2018-09-12",0,2,4,5,0,20,25,0.25,1,14,25
"2182",2182,"Hesperis matronalis","H","A",305,"2018-09-12",0,2,4,2,0,20,25,0.1,1,14,25
"2182.1",2182,"Hesperis matronalis","H","A",305,"2018-09-12",0,2,4,2,0,20,25,0.1,1,14,25
"2183",2183,"Hesperis matronalis","H","A",306,"2018-09-12",0,2,4,2,0,20,25,0.1,1,14,25
"2183.1",2183,"Hesperis matronalis","H","A",306,"2018-09-12",0,2,4,2,0,20,25,0.1,1,14,25
"2194",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2194.1",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2194.2",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2194.3",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2194.4",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2194.5",2194,"Silene vulgaris","L","A",466,"2018-09-12",2,2,4,6,0,18,20,0.333333333333333,1,14,20
"2195",2195,"Silene vulgaris","L","A",467,"2018-09-12",9,2,4,4,0,20,20,0.2,1,14,20
"2195.1",2195,"Silene vulgaris","L","A",467,"2018-09-12",9,2,4,4,0,20,20,0.2,1,14,20
"2195.2",2195,"Silene vulgaris","L","A",467,"2018-09-12",9,2,4,4,0,20,20,0.2,1,14,20
"2195.3",2195,"Silene vulgaris","L","A",467,"2018-09-12",9,2,4,4,0,20,20,0.2,1,14,20
"2196",2196,"Silene vulgaris","L","A",468,"2018-09-12",4,2,4,5,0,20,20,0.25,1,14,20
"2196.1",2196,"Silene vulgaris","L","A",468,"2018-09-12",4,2,4,5,0,20,20,0.25,1,14,20
"2196.2",2196,"Silene vulgaris","L","A",468,"2018-09-12",4,2,4,5,0,20,20,0.25,1,14,20
"2196.3",2196,"Silene vulgaris","L","A",468,"2018-09-12",4,2,4,5,0,20,20,0.25,1,14,20
"2196.4",2196,"Silene vulgaris","L","A",468,"2018-09-12",4,2,4,5,0,20,20,0.25,1,14,20
"2197",2197,"Silene vulgaris","H","A",469,"2018-09-12",6,2,4,4,0,18,25,0.222222222222222,1,14,25
"2197.1",2197,"Silene vulgaris","H","A",469,"2018-09-12",6,2,4,4,0,18,25,0.222222222222222,1,14,25
"2197.2",2197,"Silene vulgaris","H","A",469,"2018-09-12",6,2,4,4,0,18,25,0.222222222222222,1,14,25
"2197.3",2197,"Silene vulgaris","H","A",469,"2018-09-12",6,2,4,4,0,18,25,0.222222222222222,1,14,25
"2198",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.1",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.2",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.3",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.4",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.5",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.6",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.7",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.8",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2198.9",2198,"Silene vulgaris","H","A",470,"2018-09-12",4,2,4,10,0,17,25,0.588235294117647,1,14,25
"2199",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2199.1",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2199.2",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2199.3",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2199.4",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2199.5",2199,"Silene vulgaris","H","A",471,"2018-09-12",3,2,4,6,0,18,25,0.333333333333333,1,14,25
"2200",2200,"Silene stellata","L","A",520,"2018-09-12",19,2,4,1,0,22,20,0.0454545454545455,1,14,20
"2201",2201,"Silene stellata","L","A",521,"2018-09-12",17,2,4,1,0,21,20,0.0476190476190476,1,14,20
"2202",2202,"Silene stellata","L","A",522,"2018-09-12",16,2,4,2,0,20,20,0.1,1,14,20
"2202.1",2202,"Silene stellata","L","A",522,"2018-09-12",16,2,4,2,0,20,20,0.1,1,14,20
"2205",2205,"Silene stellata","H","A",525,"2018-09-12",19,2,4,1,0,21,25,0.0476190476190476,1,14,25
"2222",2222,"Phlox cuspidata","L","A",712,"2018-09-12",4,2,4,5,0,13,20,0.384615384615385,1,14,20
"2222.1",2222,"Phlox cuspidata","L","A",712,"2018-09-12",4,2,4,5,0,13,20,0.384615384615385,1,14,20
"2222.2",2222,"Phlox cuspidata","L","A",712,"2018-09-12",4,2,4,5,0,13,20,0.384615384615385,1,14,20
"2222.3",2222,"Phlox cuspidata","L","A",712,"2018-09-12",4,2,4,5,0,13,20,0.384615384615385,1,14,20
"2222.4",2222,"Phlox cuspidata","L","A",712,"2018-09-12",4,2,4,5,0,13,20,0.384615384615385,1,14,20
"2223",2223,"Phlox cuspidata","L","A",713,"2018-09-12",5,2,4,2,0,15,20,0.133333333333333,1,14,20
"2223.1",2223,"Phlox cuspidata","L","A",713,"2018-09-12",5,2,4,2,0,15,20,0.133333333333333,1,14,20
"2224",2224,"Phlox cuspidata","H","A",714,"2018-09-12",6,2,4,1,0,14,25,0.0714285714285714,1,14,25
"2226",2226,"Oenethera biennis","L","A",85,"2018-09-14",1,4,6,4,0,20,20,0.2,1,14,20
"2226.1",2226,"Oenethera biennis","L","A",85,"2018-09-14",1,4,6,4,0,20,20,0.2,1,14,20
"2226.2",2226,"Oenethera biennis","L","A",85,"2018-09-14",1,4,6,4,0,20,20,0.2,1,14,20
"2226.3",2226,"Oenethera biennis","L","A",85,"2018-09-14",1,4,6,4,0,20,20,0.2,1,14,20
"2227",2227,"Oenethera biennis","L","A",86,"2018-09-14",3,4,6,3,0,13,20,0.230769230769231,1,14,20
"2227.1",2227,"Oenethera biennis","L","A",86,"2018-09-14",3,4,6,3,0,13,20,0.230769230769231,1,14,20
"2227.2",2227,"Oenethera biennis","L","A",86,"2018-09-14",3,4,6,3,0,13,20,0.230769230769231,1,14,20
"2231",2231,"Oenethera biennis","L","A",90,"2018-09-14",1,4,6,6,0,14,20,0.428571428571429,1,14,20
"2231.1",2231,"Oenethera biennis","L","A",90,"2018-09-14",1,4,6,6,0,14,20,0.428571428571429,1,14,20
"2231.2",2231,"Oenethera biennis","L","A",90,"2018-09-14",1,4,6,6,0,14,20,0.428571428571429,1,14,20
"2231.3",2231,"Oenethera biennis","L","A",90,"2018-09-14",1,4,6,6,0,14,20,0.428571428571429,1,14,20
