"","Taxa","plate_num","DAY","germinated","chillweeks","force","censored"
"2892","Silene stellata",549,6,1,7,0,0
"2893","Silene stellata",549,6,1,7,0,0
"2894","Silene stellata",549,6,1,7,0,0
"2895","Silene stellata",549,6,1,7,0,0
"2896","Anemone virginana",599,6,1,7,5,0
"2897","Oenethera biennis",112,7,1,7,0,0
"2898","Asclepias syriaca",159,7,1,7,5,0
"2899","Asclepias syriaca",159,7,1,7,5,0
"2900","Asclepias syriaca",160,7,1,7,0,0
"2901","Asclepias syriaca",161,7,1,7,0,0
"2902","Asclepias syriaca",161,7,1,7,0,0
"2903","Asclepias syriaca",162,7,1,7,0,0
"2904","Asclepias syriaca",162,7,1,7,0,0
"2905","Asclepias syriaca",162,7,1,7,0,0
"2906","Cryptotaenia canadensis",205,7,1,7,5,0
"2907","Cryptotaenia canadensis",205,7,1,7,5,0
"2908","Cryptotaenia canadensis",207,7,1,7,5,0
"2909","Cryptotaenia canadensis",208,7,1,7,0,0
"2910","Cryptotaenia canadensis",208,7,1,7,0,0
"2911","Cryptotaenia canadensis",208,7,1,7,0,0
"2912","Eurbia diviricata",271,7,1,7,5,0
"2913","Eurbia diviricata",272,7,1,7,5,0
"2914","Eurbia diviricata",273,7,1,7,5,0
"2915","Eurbia diviricata",274,7,1,7,0,0
"2916","Eurbia diviricata",274,7,1,7,0,0
"2917","Eurbia diviricata",274,7,1,7,0,0
"2918","Eurbia diviricata",274,7,1,7,0,0
"2919","Eurbia diviricata",275,7,1,7,0,0
"2920","Eurbia diviricata",275,7,1,7,0,0
"2921","Eurbia diviricata",275,7,1,7,0,0
"2922","Eurbia diviricata",276,7,1,7,0,0
"2923","Eurbia diviricata",276,7,1,7,0,0
"2924","Polygonum virginiatum",405,7,1,7,5,0
"2925","Polygonum virginiatum",405,7,1,7,5,0
"2926","Polygonum virginiatum",405,7,1,7,5,0
"2927","Polygonum virginiatum",405,7,1,7,5,0
"2928","Polygonum virginiatum",405,7,1,7,5,0
"2929","Polygonum virginiatum",407,7,1,7,0,0
"2930","Polygonum virginiatum",407,7,1,7,0,0
"2931","Polygonum virginiatum",407,7,1,7,0,0
"2932","Polygonum virginiatum",407,7,1,7,0,0
"2933","Polygonum virginiatum",407,7,1,7,0,0
"2934","Polygonum virginiatum",407,7,1,7,0,0
"2935","Polygonum virginiatum",408,7,1,7,0,0
"2936","Silene vulgaris",490,7,1,7,5,0
"2937","Silene vulgaris",493,7,1,7,0,0
"2938","Silene vulgaris",494,7,1,7,0,0
"2939","Silene vulgaris",494,7,1,7,0,0
"2940","Silene vulgaris",495,7,1,7,0,0
"2941","Silene vulgaris",495,7,1,7,0,0
"2942","Silene vulgaris",495,7,1,7,0,0
"2943","Anemone virginana",600,7,1,7,5,0
"2944","Anemone virginana",600,7,1,7,5,0
"2945","Thalictrum dioicum",656,7,1,7,0,0
"2946","Thalictrum dioicum",657,7,1,7,0,0
"2947","Asclepias syriaca",160,9,1,7,0,0
"2948","Asclepias syriaca",160,9,1,7,0,0
"2949","Asclepias syriaca",160,9,1,7,0,0
"2950","Asclepias syriaca",160,9,1,7,0,0
"2951","Asclepias syriaca",160,9,1,7,0,0
"2952","Asclepias syriaca",161,9,1,7,0,0
"2953","Asclepias syriaca",161,9,1,7,0,0
"2954","Asclepias syriaca",161,9,1,7,0,0
"2955","Asclepias syriaca",162,9,1,7,0,0
"2956","Asclepias syriaca",162,9,1,7,0,0
"2957","Asclepias syriaca",162,9,1,7,0,0
"2958","Asclepias syriaca",162,9,1,7,0,0
"2959","Asclepias syriaca",162,9,1,7,0,0
"2960","Cryptotaenia canadensis",206,9,1,7,5,0
"2961","Cryptotaenia canadensis",208,9,1,7,0,0
"2962","Cryptotaenia canadensis",209,9,1,7,0,0
"2963","Cryptotaenia canadensis",209,9,1,7,0,0
"2964","Cryptotaenia canadensis",209,9,1,7,0,0
"2965","Cryptotaenia canadensis",210,9,1,7,0,0
"2966","Eurbia diviricata",271,9,1,7,5,0
"2967","Eurbia diviricata",271,9,1,7,5,0
"2968","Eurbia diviricata",271,9,1,7,5,0
"2969","Eurbia diviricata",272,9,1,7,5,0
"2970","Eurbia diviricata",273,9,1,7,5,0
"2971","Eurbia diviricata",273,9,1,7,5,0
"2972","Eurbia diviricata",274,9,1,7,0,0
"2973","Eurbia diviricata",274,9,1,7,0,0
"2974","Eurbia diviricata",274,9,1,7,0,0
"2975","Eurbia diviricata",274,9,1,7,0,0
"2976","Eurbia diviricata",274,9,1,7,0,0
"2977","Eurbia diviricata",275,9,1,7,0,0
"2978","Eurbia diviricata",275,9,1,7,0,0
"2979","Eurbia diviricata",275,9,1,7,0,0
"2980","Eurbia diviricata",275,9,1,7,0,0
"2981","Eurbia diviricata",276,9,1,7,0,0
"2982","Eurbia diviricata",276,9,1,7,0,0
"2983","Eurbia diviricata",276,9,1,7,0,0
"2984","Eurbia diviricata",276,9,1,7,0,0
"2985","Eurbia diviricata",276,9,1,7,0,0
"2986","Polygonum virginiatum",404,9,1,7,5,0
"2987","Polygonum virginiatum",404,9,1,7,5,0
"2988","Polygonum virginiatum",406,9,1,7,0,0
"2989","Polygonum virginiatum",406,9,1,7,0,0
"2990","Polygonum virginiatum",406,9,1,7,0,0
"2991","Polygonum virginiatum",406,9,1,7,0,0
"2992","Polygonum virginiatum",407,9,1,7,0,0
"2993","Polygonum virginiatum",407,9,1,7,0,0
"2994","Polygonum virginiatum",407,9,1,7,0,0
"2995","Polygonum virginiatum",408,9,1,7,0,0
"2996","Polygonum virginiatum",408,9,1,7,0,0
"2997","Polygonum virginiatum",408,9,1,7,0,0
"2998","Polygonum virginiatum",408,9,1,7,0,0
"2999","Polygonum virginiatum",408,9,1,7,0,0
"3000","Silene vulgaris",490,9,1,7,5,0
"3001","Silene vulgaris",490,9,1,7,5,0
"3002","Silene vulgaris",493,9,1,7,0,0
"3003","Silene stellata",546,9,1,7,5,0
"3004","Silene stellata",548,9,1,7,0,0
"3005","Silene stellata",548,9,1,7,0,0
"3006","Silene stellata",549,9,1,7,0,0
"3007","Anemone virginana",598,9,1,7,5,0
"3008","Anemone virginana",599,9,1,7,5,0
"3009","Anemone virginana",600,9,1,7,5,0
"3010","Anemone virginana",600,9,1,7,5,0
"3011","Anemone virginana",600,9,1,7,5,0
"3012","Anemone virginana",600,9,1,7,5,0
"3013","Anemone virginana",601,9,1,7,0,0
"3014","Anemone virginana",603,9,1,7,0,0
"3015","Anemone virginana",603,9,1,7,0,0
"3016","Thalictrum dioicum",652,9,1,7,5,0
"3017","Thalictrum dioicum",655,9,1,7,0,0
"3018","Thalictrum dioicum",657,9,1,7,0,0
"3019","Asclepias syriaca",161,11,1,7,0,0
"3020","Asclepias syriaca",161,11,1,7,0,0
"3021","Asclepias syriaca",161,11,1,7,0,0
"3022","Asclepias syriaca",162,11,1,7,0,0
"3023","Asclepias syriaca",162,11,1,7,0,0
"3024","Asclepias syriaca",162,11,1,7,0,0
"3025","Cryptotaenia canadensis",206,11,1,7,5,0
"3026","Cryptotaenia canadensis",209,11,1,7,0,0
"3027","Eurbia diviricata",273,11,1,7,5,0
"3028","Eurbia diviricata",273,11,1,7,5,0
"3029","Eurbia diviricata",274,11,1,7,0,0
"3030","Eurbia diviricata",274,11,1,7,0,0
"3031","Eurbia diviricata",275,11,1,7,0,0
"3032","Eurbia diviricata",275,11,1,7,0,0
"3033","Polygonum virginiatum",403,11,1,7,5,0
"3034","Polygonum virginiatum",403,11,1,7,5,0
"3035","Polygonum virginiatum",404,11,1,7,5,0
"3036","Polygonum virginiatum",404,11,1,7,5,0
"3037","Polygonum virginiatum",404,11,1,7,5,0
"3038","Polygonum virginiatum",405,11,1,7,5,0
"3039","Polygonum virginiatum",405,11,1,7,5,0
"3040","Polygonum virginiatum",406,11,1,7,0,0
"3041","Polygonum virginiatum",406,11,1,7,0,0
"3042","Polygonum virginiatum",406,11,1,7,0,0
"3043","Polygonum virginiatum",406,11,1,7,0,0
"3044","Polygonum virginiatum",406,11,1,7,0,0
"3045","Polygonum virginiatum",407,11,1,7,0,0
"3046","Polygonum virginiatum",408,11,1,7,0,0
"3047","Silene vulgaris",494,11,1,7,0,0
"3048","Silene stellata",547,11,1,7,0,0
"3049","Anemone virginana",598,11,1,7,5,0
"3050","Anemone virginana",598,11,1,7,5,0
"3051","Anemone virginana",598,11,1,7,5,0
"3052","Anemone virginana",598,11,1,7,5,0
"3053","Anemone virginana",599,11,1,7,5,0
"3054","Anemone virginana",599,11,1,7,5,0
"3055","Anemone virginana",599,11,1,7,5,0
"3056","Anemone virginana",600,11,1,7,5,0
"3057","Anemone virginana",600,11,1,7,5,0
"3058","Anemone virginana",600,11,1,7,5,0
"3059","Anemone virginana",602,11,1,7,0,0
"3060","Anemone virginana",603,11,1,7,0,0
"3061","Thalictrum dioicum",653,11,1,7,5,0
"3062","Thalictrum dioicum",655,11,1,7,0,0
"3063","Thalictrum dioicum",656,11,1,7,0,0
"3064","Asclepias syriaca",162,13,1,7,0,0
"3065","Eurbia diviricata",276,13,1,7,0,0
"3066","Carex grayi",364,13,1,7,5,0
"3067","Polygonum virginiatum",403,13,1,7,5,0
"3068","Polygonum virginiatum",404,13,1,7,5,0
"3069","Polygonum virginiatum",404,13,1,7,5,0
"3070","Polygonum virginiatum",405,13,1,7,5,0
"3071","Polygonum virginiatum",406,13,1,7,0,0
"3072","Polygonum virginiatum",407,13,1,7,0,0
"3073","Polygonum virginiatum",407,13,1,7,0,0
"3074","Polygonum virginiatum",407,13,1,7,0,0
"3075","Polygonum virginiatum",407,13,1,7,0,0
"3076","Polygonum virginiatum",407,13,1,7,0,0
"3077","Polygonum virginiatum",408,13,1,7,0,0
"3078","Polygonum virginiatum",408,13,1,7,0,0
"3079","Polygonum virginiatum",408,13,1,7,0,0
"3080","Silene vulgaris",490,13,1,7,5,0
"3081","Silene vulgaris",495,13,1,7,0,0
"3082","Silene stellata",549,13,1,7,0,0
"3083","Anemone virginana",598,13,1,7,5,0
"3084","Anemone virginana",598,13,1,7,5,0
"3085","Anemone virginana",598,13,1,7,5,0
"3086","Anemone virginana",599,13,1,7,5,0
"3087","Anemone virginana",599,13,1,7,5,0
"3088","Anemone virginana",600,13,1,7,5,0
"3089","Anemone virginana",601,13,1,7,0,0
"3090","Anemone virginana",601,13,1,7,0,0
"3091","Anemone virginana",602,13,1,7,0,0
"3092","Anemone virginana",602,13,1,7,0,0
"3093","Anemone virginana",602,13,1,7,0,0
"3094","Anemone virginana",602,13,1,7,0,0
"3095","Anemone virginana",602,13,1,7,0,0
"3096","Anemone virginana",602,13,1,7,0,0
"3097","Anemone virginana",603,13,1,7,0,0
"3098","Thalictrum dioicum",654,13,1,7,5,0
"3099","Thalictrum dioicum",655,13,1,7,0,0
"3100","Thalictrum dioicum",656,13,1,7,0,0
"3101","Oenethera biennis",112,14,1,7,0,0
"3102","Asclepias syriaca",161,14,1,7,0,0
"3103","Eurbia diviricata",274,14,1,7,0,0
"3104","Eurbia diviricata",275,14,1,7,0,0
"3105","Anemone virginana",598,14,1,7,5,0
"3106","Anemone virginana",599,14,1,7,5,0
"3107","Anemone virginana",600,14,1,7,5,0
"3108","Anemone virginana",600,14,1,7,5,0
"3109","Anemone virginana",601,14,1,7,0,0
"3110","Anemone virginana",601,14,1,7,0,0
"3111","Anemone virginana",601,14,1,7,0,0
"3112","Anemone virginana",601,14,1,7,0,0
"3113","Anemone virginana",602,14,1,7,0,0
"3114","Anemone virginana",602,14,1,7,0,0
"3115","Anemone virginana",603,14,1,7,0,0
"3116","Anemone virginana",603,14,1,7,0,0
"3117","Anemone virginana",603,14,1,7,0,0
"3118","Anemone virginana",603,14,1,7,0,0
"3119","Thalictrum dioicum",656,14,1,7,0,0
"3120","Thalictrum dioicum",657,14,1,7,0,0
"3121","Oenethera biennis",112,16,1,7,0,0
"3122","Asclepias syriaca",160,16,1,7,0,0
"3123","Eurbia diviricata",275,16,1,7,0,0
"3124","Carex grayi",364,16,1,7,5,0
"3125","Carex grayi",364,16,1,7,5,0
"3126","Polygonum virginiatum",403,16,1,7,5,0
"3127","Polygonum virginiatum",405,16,1,7,5,0
"3128","Polygonum virginiatum",405,16,1,7,5,0
"3129","Silene stellata",548,16,1,7,0,0
"3130","Anemone virginana",598,16,1,7,5,0
"3131","Anemone virginana",598,16,1,7,5,0
"3132","Anemone virginana",598,16,1,7,5,0
"3133","Anemone virginana",599,16,1,7,5,0
"3134","Anemone virginana",600,16,1,7,5,0
"3135","Anemone virginana",600,16,1,7,5,0
"3136","Anemone virginana",600,16,1,7,5,0
"3137","Anemone virginana",600,16,1,7,5,0
"3138","Anemone virginana",601,16,1,7,0,0
"3139","Anemone virginana",601,16,1,7,0,0
"3140","Anemone virginana",601,16,1,7,0,0
"3141","Anemone virginana",601,16,1,7,0,0
"3142","Anemone virginana",601,16,1,7,0,0
"3143","Anemone virginana",602,16,1,7,0,0
"3144","Anemone virginana",603,16,1,7,0,0
"3145","Anemone virginana",603,16,1,7,0,0
"3146","Thalictrum dioicum",653,16,1,7,5,0
"3147","Thalictrum dioicum",653,16,1,7,5,0
"3148","Asclepias syriaca",158,18,1,7,5,0
"3149","Asclepias syriaca",162,18,1,7,0,0
"3150","Eurbia diviricata",274,18,1,7,0,0
"3151","Carex grayi",363,18,1,7,5,0
"3152","Carex grayi",364,18,1,7,5,0
"3153","Carex grayi",364,18,1,7,5,0
"3154","Polygonum virginiatum",404,18,1,7,5,0
"3155","Polygonum virginiatum",404,18,1,7,5,0
"3156","Polygonum virginiatum",405,18,1,7,5,0
"3157","Polygonum virginiatum",406,18,1,7,0,0
"3158","Polygonum virginiatum",406,18,1,7,0,0
"3159","Anemone virginana",598,18,1,7,5,0
"3160","Anemone virginana",598,18,1,7,5,0
"3161","Anemone virginana",598,18,1,7,5,0
"3162","Anemone virginana",598,18,1,7,5,0
"3163","Anemone virginana",599,18,1,7,5,0
"3164","Anemone virginana",599,18,1,7,5,0
"3165","Anemone virginana",599,18,1,7,5,0
"3166","Anemone virginana",600,18,1,7,5,0
"3167","Anemone virginana",600,18,1,7,5,0
"3168","Anemone virginana",600,18,1,7,5,0
"3169","Anemone virginana",600,18,1,7,5,0
"3170","Anemone virginana",601,18,1,7,0,0
"3171","Anemone virginana",601,18,1,7,0,0
"3172","Anemone virginana",601,18,1,7,0,0
"3173","Anemone virginana",601,18,1,7,0,0
"3174","Anemone virginana",601,18,1,7,0,0
"3175","Anemone virginana",601,18,1,7,0,0
"3176","Anemone virginana",602,18,1,7,0,0
"3177","Anemone virginana",602,18,1,7,0,0
"3178","Anemone virginana",602,18,1,7,0,0
"3179","Anemone virginana",602,18,1,7,0,0
"3180","Anemone virginana",602,18,1,7,0,0
"3181","Anemone virginana",602,18,1,7,0,0
"3182","Anemone virginana",602,18,1,7,0,0
"3183","Anemone virginana",603,18,1,7,0,0
"3184","Anemone virginana",603,18,1,7,0,0
"3185","Anemone virginana",603,18,1,7,0,0
"3186","Anemone virginana",603,18,1,7,0,0
"3187","Anemone virginana",603,18,1,7,0,0
"3188","Eurbia diviricata",276,20,1,7,0,0
"3189","Carex grayi",363,20,1,7,5,0
"3190","Carex grayi",364,20,1,7,5,0
"3191","Carex grayi",364,20,1,7,5,0
"3192","Polygonum virginiatum",405,20,1,7,5,0
"3193","Polygonum virginiatum",405,20,1,7,5,0
"3194","Anemone virginana",598,20,1,7,5,0
"3195","Anemone virginana",598,20,1,7,5,0
"3196","Anemone virginana",599,20,1,7,5,0
"3197","Anemone virginana",599,20,1,7,5,0
"3198","Anemone virginana",599,20,1,7,5,0
"3199","Anemone virginana",599,20,1,7,5,0
"3200","Anemone virginana",601,20,1,7,0,0
"3201","Anemone virginana",602,20,1,7,0,0
"3202","Anemone virginana",602,20,1,7,0,0
"3203","Anemone virginana",602,20,1,7,0,0
"3204","Anemone virginana",603,20,1,7,0,0
"3205","Anemone virginana",603,20,1,7,0,0
"3206","Thalictrum dioicum",652,20,1,7,5,0
"3207","Thalictrum dioicum",655,20,1,7,0,0
"3208","Thalictrum dioicum",655,20,1,7,0,0
"3209","Thalictrum dioicum",656,20,1,7,0,0
"3210","Thalictrum dioicum",656,20,1,7,0,0
"3211","Thalictrum dioicum",656,20,1,7,0,0
"3212","Eurbia diviricata",274,21,1,7,0,0
"3213","Polygonum virginiatum",403,21,1,7,5,0
"3214","Anemone virginana",601,21,1,7,0,0
"3215","Anemone virginana",602,21,1,7,0,0
"3216","Thalictrum dioicum",655,21,1,7,0,0
"3217","Polygonum virginiatum",404,23,1,7,5,0
"3218","Polygonum virginiatum",405,23,1,7,5,0
"3219","Polygonum virginiatum",406,23,1,7,0,0
"3220","Polygonum virginiatum",408,23,1,7,0,0
"3221","Anemone virginana",603,23,1,7,0,0
"3222","Thalictrum dioicum",657,23,1,7,0,0
"3223","Carex grayi",363,25,1,7,5,0
"3224","Carex grayi",363,25,1,7,5,0
"3225","Carex grayi",364,25,1,7,5,0
"3226","Carex grayi",365,25,1,7,0,0
"3227","Carex grayi",365,25,1,7,0,0
"3228","Carex grayi",366,25,1,7,0,0
"3229","Silene vulgaris",491,25,1,7,5,0
"3230","Thalictrum dioicum",654,25,1,7,5,0
"3231","Silene vulgaris",499,1e-05,1,8,0,-1
"3232","Oenethera biennis",115,2,1,8,5,0
"3233","Oenethera biennis",115,2,1,8,5,0
"3234","Oenethera biennis",115,2,1,8,5,0
"3235","Oenethera biennis",115,2,1,8,5,0
"3236","Oenethera biennis",115,2,1,8,5,0
"3237","Oenethera biennis",116,2,1,8,5,0
"3238","Oenethera biennis",116,2,1,8,5,0
"3239","Oenethera biennis",116,2,1,8,5,0
"3240","Oenethera biennis",116,2,1,8,5,0
"3241","Oenethera biennis",116,2,1,8,5,0
"3242","Oenethera biennis",117,2,1,8,5,0
"3243","Oenethera biennis",117,2,1,8,5,0
"3244","Oenethera biennis",117,2,1,8,5,0
"3245","Oenethera biennis",117,2,1,8,5,0
"3246","Oenethera biennis",117,2,1,8,5,0
"3247","Oenethera biennis",117,2,1,8,5,0
"3248","Oenethera biennis",117,2,1,8,5,0
"3249","Oenethera biennis",118,2,1,8,0,0
"3250","Asclepias syriaca",165,2,1,8,5,0
"3251","Asclepias syriaca",165,2,1,8,5,0
"3252","Asclepias syriaca",165,2,1,8,5,0
"3253","Asclepias syriaca",165,2,1,8,5,0
"3254","Asclepias syriaca",165,2,1,8,5,0
"3255","Asclepias syriaca",165,2,1,8,5,0
"3256","Asclepias syriaca",165,2,1,8,5,0
"3257","Cryptotaenia canadensis",211,2,1,8,5,0
"3258","Cryptotaenia canadensis",212,2,1,8,5,0
"3259","Cryptotaenia canadensis",214,2,1,8,0,0
"3260","Cryptotaenia canadensis",214,2,1,8,0,0
"3261","Cryptotaenia canadensis",215,2,1,8,0,0
"3262","Cryptotaenia canadensis",215,2,1,8,0,0
"3263","Eurbia diviricata",277,2,1,8,5,0
"3264","Eurbia diviricata",278,2,1,8,5,0
"3265","Silene vulgaris",497,2,1,8,5,0
"3266","Silene vulgaris",497,2,1,8,5,0
"3267","Silene vulgaris",497,2,1,8,5,0
"3268","Silene vulgaris",498,2,1,8,5,0
"3269","Silene vulgaris",498,2,1,8,5,0
"3270","Silene vulgaris",498,2,1,8,5,0
"3271","Silene vulgaris",501,2,1,8,0,0
"3272","Silene stellata",551,2,1,8,5,0
"3273","Silene stellata",552,2,1,8,5,0
"3274","Silene stellata",554,2,1,8,0,0
"3275","Oenethera biennis",115,4,1,8,5,0
"3276","Oenethera biennis",115,4,1,8,5,0
"3277","Oenethera biennis",115,4,1,8,5,0
"3278","Oenethera biennis",115,4,1,8,5,0
"3279","Oenethera biennis",115,4,1,8,5,0
"3280","Oenethera biennis",115,4,1,8,5,0
"3281","Oenethera biennis",116,4,1,8,5,0
"3282","Oenethera biennis",116,4,1,8,5,0
"3283","Oenethera biennis",116,4,1,8,5,0
"3284","Oenethera biennis",116,4,1,8,5,0
"3285","Oenethera biennis",116,4,1,8,5,0
"3286","Oenethera biennis",116,4,1,8,5,0
"3287","Oenethera biennis",116,4,1,8,5,0
"3288","Oenethera biennis",117,4,1,8,5,0
"3289","Oenethera biennis",117,4,1,8,5,0
"3290","Oenethera biennis",117,4,1,8,5,0
"3291","Oenethera biennis",117,4,1,8,5,0
"3292","Oenethera biennis",117,4,1,8,5,0
"3293","Oenethera biennis",117,4,1,8,5,0
"3294","Oenethera biennis",117,4,1,8,5,0
"3295","Oenethera biennis",117,4,1,8,5,0
"3296","Oenethera biennis",118,4,1,8,0,0
"3297","Oenethera biennis",118,4,1,8,0,0
"3298","Oenethera biennis",118,4,1,8,0,0
"3299","Oenethera biennis",118,4,1,8,0,0
"3300","Oenethera biennis",118,4,1,8,0,0
"3301","Oenethera biennis",118,4,1,8,0,0
"3302","Oenethera biennis",118,4,1,8,0,0
"3303","Oenethera biennis",118,4,1,8,0,0
"3304","Oenethera biennis",118,4,1,8,0,0
"3305","Oenethera biennis",118,4,1,8,0,0
"3306","Oenethera biennis",118,4,1,8,0,0
"3307","Oenethera biennis",118,4,1,8,0,0
"3308","Oenethera biennis",118,4,1,8,0,0
"3309","Oenethera biennis",118,4,1,8,0,0
"3310","Oenethera biennis",118,4,1,8,0,0
"3311","Oenethera biennis",118,4,1,8,0,0
"3312","Oenethera biennis",119,4,1,8,0,0
"3313","Oenethera biennis",119,4,1,8,0,0
"3314","Oenethera biennis",119,4,1,8,0,0
"3315","Oenethera biennis",119,4,1,8,0,0
"3316","Oenethera biennis",119,4,1,8,0,0
"3317","Oenethera biennis",119,4,1,8,0,0
"3318","Oenethera biennis",119,4,1,8,0,0
"3319","Oenethera biennis",119,4,1,8,0,0
"3320","Oenethera biennis",119,4,1,8,0,0
"3321","Oenethera biennis",119,4,1,8,0,0
"3322","Oenethera biennis",120,4,1,8,0,0
"3323","Oenethera biennis",120,4,1,8,0,0
"3324","Oenethera biennis",120,4,1,8,0,0
"3325","Oenethera biennis",120,4,1,8,0,0
"3326","Oenethera biennis",120,4,1,8,0,0
"3327","Oenethera biennis",120,4,1,8,0,0
"3328","Oenethera biennis",120,4,1,8,0,0
"3329","Oenethera biennis",120,4,1,8,0,0
"3330","Oenethera biennis",120,4,1,8,0,0
"3331","Oenethera biennis",120,4,1,8,0,0
"3332","Oenethera biennis",120,4,1,8,0,0
"3333","Oenethera biennis",120,4,1,8,0,0
"3334","Oenethera biennis",120,4,1,8,0,0
"3335","Asclepias syriaca",163,4,1,8,5,0
"3336","Asclepias syriaca",163,4,1,8,5,0
"3337","Asclepias syriaca",163,4,1,8,5,0
"3338","Asclepias syriaca",163,4,1,8,5,0
"3339","Asclepias syriaca",163,4,1,8,5,0
"3340","Asclepias syriaca",163,4,1,8,5,0
"3341","Asclepias syriaca",163,4,1,8,5,0
"3342","Asclepias syriaca",163,4,1,8,5,0
"3343","Asclepias syriaca",163,4,1,8,5,0
"3344","Asclepias syriaca",163,4,1,8,5,0
"3345","Asclepias syriaca",163,4,1,8,5,0
"3346","Asclepias syriaca",164,4,1,8,5,0
"3347","Asclepias syriaca",164,4,1,8,5,0
"3348","Asclepias syriaca",164,4,1,8,5,0
"3349","Asclepias syriaca",164,4,1,8,5,0
"3350","Asclepias syriaca",164,4,1,8,5,0
"3351","Asclepias syriaca",165,4,1,8,5,0
"3352","Asclepias syriaca",165,4,1,8,5,0
"3353","Asclepias syriaca",165,4,1,8,5,0
"3354","Asclepias syriaca",165,4,1,8,5,0
"3355","Asclepias syriaca",165,4,1,8,5,0
"3356","Asclepias syriaca",165,4,1,8,5,0
"3357","Asclepias syriaca",165,4,1,8,5,0
"3358","Asclepias syriaca",165,4,1,8,5,0
"3359","Asclepias syriaca",165,4,1,8,5,0
"3360","Cryptotaenia canadensis",212,4,1,8,5,0
"3361","Cryptotaenia canadensis",213,4,1,8,5,0
"3362","Cryptotaenia canadensis",214,4,1,8,0,0
"3363","Cryptotaenia canadensis",214,4,1,8,0,0
"3364","Cryptotaenia canadensis",214,4,1,8,0,0
"3365","Cryptotaenia canadensis",214,4,1,8,0,0
"3366","Cryptotaenia canadensis",215,4,1,8,0,0
"3367","Cryptotaenia canadensis",215,4,1,8,0,0
"3368","Cryptotaenia canadensis",216,4,1,8,0,0
"3369","Cryptotaenia canadensis",216,4,1,8,0,0
"3370","Cryptotaenia canadensis",216,4,1,8,0,0
"3371","Cryptotaenia canadensis",216,4,1,8,0,0
"3372","Eurbia diviricata",277,4,1,8,5,0
"3373","Eurbia diviricata",277,4,1,8,5,0
"3374","Eurbia diviricata",277,4,1,8,5,0
"3375","Eurbia diviricata",277,4,1,8,5,0
"3376","Eurbia diviricata",278,4,1,8,5,0
"3377","Eurbia diviricata",279,4,1,8,5,0
"3378","Eurbia diviricata",280,4,1,8,0,0
"3379","Eurbia diviricata",280,4,1,8,0,0
"3380","Eurbia diviricata",281,4,1,8,0,0
"3381","Eurbia diviricata",281,4,1,8,0,0
"3382","Eurbia diviricata",281,4,1,8,0,0
"3383","Eurbia diviricata",282,4,1,8,0,0
"3384","Polygonum virginiatum",415,4,1,8,5,0
"3385","Polygonum virginiatum",415,4,1,8,5,0
"3386","Polygonum virginiatum",415,4,1,8,5,0
"3387","Polygonum virginiatum",416,4,1,8,5,0
"3388","Polygonum virginiatum",416,4,1,8,5,0
"3389","Polygonum virginiatum",416,4,1,8,5,0
"3390","Polygonum virginiatum",416,4,1,8,5,0
"3391","Polygonum virginiatum",416,4,1,8,5,0
"3392","Polygonum virginiatum",416,4,1,8,5,0
"3393","Polygonum virginiatum",416,4,1,8,5,0
"3394","Polygonum virginiatum",416,4,1,8,5,0
"3395","Polygonum virginiatum",417,4,1,8,5,0
"3396","Polygonum virginiatum",417,4,1,8,5,0
"3397","Polygonum virginiatum",417,4,1,8,5,0
"3398","Polygonum virginiatum",417,4,1,8,5,0
"3399","Polygonum virginiatum",417,4,1,8,5,0
"3400","Polygonum virginiatum",418,4,1,8,0,0
"3401","Polygonum virginiatum",418,4,1,8,0,0
"3402","Polygonum virginiatum",418,4,1,8,0,0
"3403","Polygonum virginiatum",418,4,1,8,0,0
"3404","Polygonum virginiatum",418,4,1,8,0,0
"3405","Polygonum virginiatum",419,4,1,8,0,0
"3406","Polygonum virginiatum",419,4,1,8,0,0
"3407","Polygonum virginiatum",420,4,1,8,0,0
"3408","Silene vulgaris",496,4,1,8,5,0
"3409","Silene vulgaris",496,4,1,8,5,0
"3410","Silene vulgaris",496,4,1,8,5,0
"3411","Silene vulgaris",496,4,1,8,5,0
"3412","Silene vulgaris",496,4,1,8,5,0
"3413","Silene vulgaris",496,4,1,8,5,0
"3414","Silene vulgaris",496,4,1,8,5,0
"3415","Silene vulgaris",496,4,1,8,5,0
"3416","Silene vulgaris",496,4,1,8,5,0
"3417","Silene vulgaris",496,4,1,8,5,0
"3418","Silene vulgaris",496,4,1,8,5,0
"3419","Silene vulgaris",496,4,1,8,5,0
"3420","Silene vulgaris",496,4,1,8,5,0
